UN;Codigo;Servicio;Sentido;Periodo;Frecuencia_buses_hr;Velocidad_kmh
16;1602;302;Ret;PRENOC1;0,0;0,0
16;1602;302;Ret;PRENOC2;4,0;26,4
16;1602;302;Ret;PTA1;6,0;16,2
16;1602;302;Ret;PTA2;5,5;19,9
16;1602;302;Ret;TNOC;8,0;20,0
16;1602;302;Ret;TPMA;5,3;16,7
16;1603;503;Ida;FPMA;8,0;15,6
16;1603;503;Ida;FPNOC;5,3;20,1
16;1603;503;Ida;FPTA;8,4;15,0
16;1603;503;Ida;NOC;0,7;21,8
16;1603;503;Ida;PMA;15,3;13,7
16;1603;503;Ida;PMD;8,0;15,5
16;1603;503;Ida;PRENOC1;0,0;0,0
16;1603;503;Ida;PRENOC2;3,5;23,3
16;1603;503;Ida;PTA1;11,0;13,8
16;1603;503;Ida;PTA2;6,5;17,6
16;1603;503;Ida;TNOC;12,0;18,1
16;1603;503;Ida;TPMA;8,0;14,9
16;1603;503;Ret;FPMA;7,0;17,2
16;1603;503;Ret;FPNOC;6,7;20,5
16;1603;503;Ret;FPTA;10,0;15,5
16;1603;503;Ret;NOC;0,0;0,0
16;1603;503;Ret;PMA;11,3;16,7
16;1603;503;Ret;PMD;8,0;16,4
16;1603;503;Ret;PRENOC1;2,0;28,4
16;1603;503;Ret;PRENOC2;3,5;24,5
16;1603;503;Ret;PTA1;13,0;14,4
16;1603;503;Ret;PTA2;9,0;17,1
16;1603;503;Ret;TNOC;6,0;21,3
16;1603;503;Ret;TPMA;8,7;16,8
16;1607;207;Ida;FPMA;8,0;20,2
16;1607;207;Ida;FPNOC;6,0;21,9
16;1607;207;Ida;FPTA;9,2;18,2
16;1607;207;Ida;NOC;2,4;28,7
16;1607;207;Ida;PMA;8,0;19,6
16;1607;207;Ida;PMD;8,0;18,8
16;1607;207;Ida;PRENOC1;2,0;28,2
16;1607;207;Ida;PRENOC2;4,5;25,0
16;1607;207;Ida;PTA1;7,5;17,0
16;1607;207;Ida;PTA2;7,0;19,1
16;1607;207;Ida;TNOC;6,0;24,8
16;1607;207;Ida;TPMA;8,0;20,6
16;1607;207;Ret;FPMA;8,0;19,2
16;1607;207;Ret;FPNOC;5,3;23,9
16;1607;207;Ret;FPTA;8,0;19,5
16;1607;207;Ret;NOC;2,7;27,6
16;1607;207;Ret;PMA;8,7;17,9
16;1607;207;Ret;PMD;8,0;19,3
16;1607;207;Ret;PRENOC1;2,0;28,9
16;1607;207;Ret;PRENOC2;4,0;26,6
16;1607;207;Ret;PTA1;7,0;18,7
16;1607;207;Ret;PTA2;6,5;21,4
16;1607;207;Ret;TNOC;7,0;20,6
16;1607;207;Ret;TPMA;8,0;18,8
16;1609;209;Ida;FPMA;5,3;21,9
16;1609;209;Ida;FPNOC;5,3;23,4
16;1609;209;Ida;FPTA;6,0;19,4
16;1609;209;Ida;NOC;0,0;0,0
16;1609;209;Ida;PMA;6,0;21,0
16;1609;209;Ida;PMD;5,3;20,1
16;1609;209;Ida;PRENOC1;3,0;29,4
16;1609;209;Ida;PRENOC2;4,5;25,7
16;1609;209;Ida;PTA1;7,0;18,0
16;1609;209;Ida;PTA2;7,0;20,2
16;1609;209;Ida;TNOC;5,0;25,5
16;1609;209;Ida;TPMA;7,3;21,5
16;1609;209;Ret;FPMA;6,0;20,7
16;1609;209;Ret;FPNOC;4,7;24,8
16;1609;209;Ret;FPTA;6,0;20,9
16;1609;209;Ret;NOC;0,9;24,2
16;1609;209;Ret;PMA;7,3;18,9
16;1609;209;Ret;PMD;4,7;20,6
16;1609;209;Ret;PRENOC1;2,0;29,5
16;1609;209;Ret;PRENOC2;4,0;27,7
16;1609;209;Ret;PTA1;7,0;20,2
16;1609;209;Ret;PTA2;6,0;22,7
16;1609;209;Ret;TNOC;8,0;21,8
16;1609;209;Ret;TPMA;8,0;20,4
16;1612;E12;Ida;FPMA;4,0;17,0
16;1612;E12;Ida;FPNOC;6,0;19,6
16;1612;E12;Ida;FPTA;6,0;15,8
16;1612;E12;Ida;NOC;0,4;20,7
16;1612;E12;Ida;PMA;8,7;15,3
16;1612;E12;Ida;PMD;4,7;16,8
16;1612;E12;Ida;PRENOC1;0,0;0,0
16;1612;E12;Ida;PRENOC2;3,0;22,5
16;1612;E12;Ida;PTA1;7,0;14,6
16;1612;E12;Ida;PTA2;5,5;16,7
16;1612;E12;Ida;TNOC;7,0;18,0
16;1612;E12;Ida;TPMA;6,7;16,8
16;1612;E12;Ret;FPMA;0,0;0,0
16;1612;E12;Ret;FPNOC;0,0;0,0
16;1612;E12;Ret;FPTA;0,0;0,0
16;1612;E12;Ret;NOC;0,0;0,0
16;1612;E12;Ret;PMA;0,0;0,0
16;1612;E12;Ret;PMD;0,0;0,0
16;1612;E12;Ret;PRENOC1;0,0;0,0
16;1612;E12;Ret;PRENOC2;0,0;0,0
16;1612;E12;Ret;PTA1;0,0;0,0
16;1612;E12;Ret;PTA2;0,0;0,0
16;1612;E12;Ret;TNOC;0,0;0,0
16;1612;E12;Ret;TPMA;0,0;0,0
16;1613;E13;Ida;FPMA;5,0;15,8
16;1613;E13;Ida;FPNOC;5,3;17,9
16;1613;E13;Ida;FPTA;4,8;15,4
16;1613;E13;Ida;NOC;0,0;0,0
16;1613;E13;Ida;PMA;6,0;13,2
16;1613;E13;Ida;PMD;4,7;15,6
16;1613;E13;Ida;PRENOC1;0,0;0,0
16;1613;E13;Ida;PRENOC2;2,5;19,7
16;1613;E13;Ida;PTA1;5,5;14,8
16;1613;E13;Ida;PTA2;5,5;16,3
16;1613;E13;Ida;TNOC;6,0;16,9
16;1613;E13;Ida;TPMA;5,3;14,2
16;1613;E13;Ret;FPMA;5,0;16,6
16;1613;E13;Ret;FPNOC;6,7;15,3
16;1613;E13;Ret;FPTA;6,0;15,3
16;1613;E13;Ret;NOC;0,0;0,0
16;1613;E13;Ret;PMA;5,3;16,3
16;1613;E13;Ret;PMD;5,3;15,6
16;1613;E13;Ret;PRENOC1;0,0;0,0
16;1613;E13;Ret;PRENOC2;4,5;17,6
16;1613;E13;Ret;PTA1;6,0;13,7
16;1613;E13;Ret;PTA2;7,0;13,8
16;1613;E13;Ret;TNOC;4,0;20,6
16;1613;E13;Ret;TPMA;4,7;15,7
16;1616;E16;Ida;FPMA;5,0;15,8
16;1616;E16;Ida;FPNOC;4,0;17,4
16;1616;E16;Ida;FPTA;4,8;14,8
16;1616;E16;Ida;NOC;0,0;0,0
16;1616;E16;Ida;PMA;6,0;12,8
16;1616;E16;Ida;PMD;5,3;14,9
16;1616;E16;Ida;PRENOC1;0,0;0,0
16;1616;E16;Ida;PRENOC2;1,5;19,8
16;1616;E16;Ida;PTA1;6,0;12,8
16;1616;E16;Ida;PTA2;4,5;13,6
16;1616;E16;Ida;TNOC;6,0;16,5
16;1616;E16;Ida;TPMA;4,7;14,6
16;1616;E16;Ret;FPMA;5,0;16,9
16;1616;E16;Ret;FPNOC;4,0;17,1
16;1616;E16;Ret;FPTA;5,2;15,5
16;1616;E16;Ret;NOC;0,0;0,0
16;1616;E16;Ret;PMA;6,7;14,8
16;1616;E16;Ret;PMD;5,3;15,9
16;1616;E16;Ret;PRENOC1;0,0;0,0
16;1616;E16;Ret;PRENOC2;3,5;20,2
16;1616;E16;Ret;PTA1;6,0;14,0
16;1616;E16;Ret;PTA2;5,0;14,8
16;1616;E16;Ret;TNOC;5,0;19,3
16;1616;E16;Ret;TPMA;4,7;16,2
16;1618;E18;Ida;FPMA;4,0;17,4
16;1618;E18;Ida;FPNOC;4,7;19,9
16;1618;E18;Ida;FPTA;4,4;16,3
16;1618;E18;Ida;NOC;0,4;19,6
16;1618;E18;Ida;PMA;6,0;14,9
16;1618;E18;Ida;PMD;4,7;16,8
16;1618;E18;Ida;PRENOC1;0,0;0,0
16;1618;E18;Ida;PRENOC2;1,5;21,5
16;1618;E18;Ida;PTA1;5,0;15,0
16;1618;E18;Ida;PTA2;5,5;16,5
16;1618;E18;Ida;TNOC;5,0;19,1
16;1618;E18;Ida;TPMA;4,7;16,1
16;1618;E18;Ret;FPMA;4,0;18,0
16;1618;E18;Ret;FPNOC;4,7;18,5
16;1618;E18;Ret;FPTA;4,0;16,2
16;1618;E18;Ret;NOC;0,2;20,6
16;1618;E18;Ret;PMA;6,0;15,6
16;1618;E18;Ret;PMD;4,7;17,0
16;1618;E18;Ret;PRENOC1;0,0;0,0
16;1618;E18;Ret;PRENOC2;3,0;19,5
16;1618;E18;Ret;PTA1;5,0;14,2
16;1618;E18;Ret;PTA2;5,5;15,4
16;1618;E18;Ret;TNOC;4,0;20,1
16;1618;E18;Ret;TPMA;4,7;16,6
16;1619;J19;Ida;FPMA;5,0;20,7
16;1619;J19;Ida;FPNOC;3,3;24,5
16;1619;J19;Ida;FPTA;4,0;20,4
16;1619;J19;Ida;NOC;0,0;0,0
16;1619;J19;Ida;PMA;7,3;16,9
16;1619;J19;Ida;PMD;4,0;20,2
16;1619;J19;Ida;PRENOC1;0,0;0,0
16;1619;J19;Ida;PRENOC2;1,5;27,4
16;1619;J19;Ida;PTA1;4,5;18,3
16;1619;J19;Ida;PTA2;4,5;20,3
16;1619;J19;Ida;TNOC;5,0;22,9
16;1619;J19;Ida;TPMA;5,3;19,6
16;1619;J19;Ret;FPMA;5,0;20,0
16;1619;J19;Ret;FPNOC;3,3;21,1
16;1619;J19;Ret;FPTA;4,8;18,7
16;1619;J19;Ret;NOC;0,0;0,0
16;1619;J19;Ret;PMA;6,7;14,5
16;1619;J19;Ret;PMD;4,7;18,3
16;1619;J19;Ret;PRENOC1;0,0;0,0
16;1619;J19;Ret;PRENOC2;1,5;22,6
16;1619;J19;Ret;PTA1;6,0;16,2
16;1619;J19;Ret;PTA2;4,5;17,5
16;1619;J19;Ret;TNOC;2,0;18,7
16;1619;J19;Ret;TPMA;4,7;18,2
16;1622;322;Ida;FPMA;4,3;19,1
16;1622;322;Ida;FPNOC;4,7;18,1
16;1622;322;Ida;FPTA;4,8;17,4
16;1622;322;Ida;NOC;0,0;0,0
16;1622;322;Ida;PMA;6,0;17,8
16;1622;322;Ida;PMD;5,3;17,6
16;1622;322;Ida;PRENOC1;0,0;0,0
16;1622;322;Ida;PRENOC2;3,5;21,1
16;1622;322;Ida;PTA1;6,5;16,0
16;1622;322;Ida;PTA2;6,5;15,4
16;1622;322;Ida;TNOC;2,0;26,8
16;1622;322;Ida;TPMA;6,0;17,4
16;1622;322;Ret;FPMA;5,7;17,1
16;1622;322;Ret;FPNOC;4,0;19,7
16;1622;322;Ret;FPTA;5,2;16,5
16;1622;322;Ret;NOC;0,0;0,0
16;1622;322;Ret;PMA;6,0;13,8
16;1622;322;Ret;PMD;4,7;16,5
16;1622;322;Ret;PRENOC1;0,0;0,0
16;1622;322;Ret;PRENOC2;2,0;22,2
16;1622;322;Ret;PTA1;6,0;14,4
16;1622;322;Ret;PTA2;5,0;16,3
16;1622;322;Ret;TNOC;4,0;20,1
16;1622;322;Ret;TPMA;6,0;15,3
16;1623;323;Ida;FPMA;5,0;19,1
16;1623;323;Ida;FPNOC;4,7;17,5
16;1623;323;Ida;FPTA;5,2;17,0
16;1623;323;Ida;NOC;0,0;0,0
16;1623;323;Ida;PMA;5,3;17,9
16;1623;323;Ida;PMD;4,7;17,8
16;1623;323;Ida;PRENOC1;0,0;0,0
16;1623;323;Ida;PRENOC2;2,0;19,2
16;1623;323;Ida;PTA1;6,0;15,4
16;1623;323;Ida;PTA2;6,0;15,7
16;1623;323;Ida;TNOC;4,0;24,8
16;1623;323;Ida;TPMA;6,0;16,9
16;1623;323;Ret;FPMA;5,0;19,4
16;1623;323;Ret;FPNOC;4,0;21,7
16;1623;323;Ret;FPTA;4,8;18,6
16;1623;323;Ret;NOC;0,0;0,0
16;1623;323;Ret;PMA;6,7;15,8
16;1623;323;Ret;PMD;5,3;18,8
16;1623;323;Ret;PRENOC1;0,0;0,0
16;1623;323;Ret;PRENOC2;2,0;23,0
16;1623;323;Ret;PTA1;6,0;16,5
16;1623;323;Ret;PTA2;4,5;17,8
16;1623;323;Ret;TNOC;6,0;21,3
16;1623;323;Ret;TPMA;5,3;16,7
16;1625;325;Ida;FPMA;4,7;16,0
16;1625;325;Ida;FPNOC;3,3;19,6
16;1625;325;Ida;FPTA;4,0;16,1
16;1625;325;Ida;NOC;0,4;20,7
16;1625;325;Ida;PMA;5,3;14,4
16;1625;325;Ida;PMD;4,0;16,3
16;1625;325;Ida;PRENOC1;0,0;0,0
16;1625;325;Ida;PRENOC2;3,0;23,1
16;1625;325;Ida;PTA1;4,0;15,0
16;1625;325;Ida;PTA2;4,0;16,7
16;1625;325;Ida;TNOC;6,0;18,1
16;1625;325;Ida;TPMA;4,7;15,3
16;1625;325;Ret;FPMA;4,7;15,6
16;1625;325;Ret;FPNOC;3,3;17,3
16;1625;325;Ret;FPTA;4,0;14,1
16;1625;325;Ret;NOC;0,0;0,0
16;1625;325;Ret;PMA;5,3;15,0
16;1625;325;Ret;PMD;4,0;14,6
16;1625;325;Ret;PRENOC1;2,0;23,0
16;1625;325;Ret;PRENOC2;3,5;20,5
16;1625;325;Ret;PTA1;4,0;12,5
16;1625;325;Ret;PTA2;4,0;14,4
16;1625;325;Ret;TNOC;5,0;19,7
16;1625;325;Ret;TPMA;4,7;15,3
16;1628;G28;Ida;FPMA;5,7;16,0
16;1628;G28;Ida;FPNOC;5,3;18,8
16;1628;G28;Ida;FPTA;5,2;15,1
16;1628;G28;Ida;NOC;0,4;19,2
16;1628;G28;Ida;PMA;8,0;15,4
16;1628;G28;Ida;PMD;4,7;15,3
16;1628;G28;Ida;PRENOC1;0,0;0,0
16;1628;G28;Ida;PRENOC2;3,0;21,4
16;1628;G28;Ida;PTA1;6,0;14,6
16;1628;G28;Ida;PTA2;5,0;16,7
16;1628;G28;Ida;TNOC;6,0;18,6
16;1628;G28;Ida;TPMA;6,0;16,5
16;1628;G28;Ret;FPMA;0,0;0,0
16;1628;G28;Ret;FPNOC;0,0;0,0
16;1628;G28;Ret;FPTA;0,0;0,0
16;1628;G28;Ret;NOC;0,0;0,0
16;1628;G28;Ret;PMA;0,0;0,0
16;1628;G28;Ret;PMD;0,0;0,0
16;1628;G28;Ret;PRENOC1;0,0;0,0
16;1628;G28;Ret;PRENOC2;0,0;0,0
16;1628;G28;Ret;PTA1;0,0;0,0
16;1628;G28;Ret;PTA2;0,0;0,0
16;1628;G28;Ret;TNOC;0,0;0,0
16;1628;G28;Ret;TPMA;0,0;0,0
16;1633;E03;Ida;FPMA;5,0;18,0
16;1633;E03;Ida;FPNOC;5,3;18,6
16;1633;E03;Ida;FPTA;5,6;16,5
16;1633;E03;Ida;NOC;0,7;29,2
16;1633;E03;Ida;PMA;7,3;15,8
16;1633;E03;Ida;PMD;4,7;17,1
16;1633;E03;Ida;PRENOC1;2,0;28,7
16;1633;E03;Ida;PRENOC2;3,5;21,9
16;1633;E03;Ida;PTA1;7,5;13,5
16;1633;E03;Ida;PTA2;7,0;15,0
16;1633;E03;Ida;TNOC;3,0;22,6
16;1633;E03;Ida;TPMA;6,0;17,1
16;1633;E03;Ret;FPMA;5,0;17,0
16;1633;E03;Ret;FPNOC;4,7;18,3
16;1633;E03;Ret;FPTA;5,6;15,4
16;1633;E03;Ret;NOC;0,9;28,0
16;1633;E03;Ret;PMA;7,3;14,4
16;1633;E03;Ret;PMD;5,3;16,0
16;1633;E03;Ret;PRENOC1;2,0;31,0
16;1633;E03;Ret;PRENOC2;3,5;22,0
16;1633;E03;Ret;PTA1;7,0;13,1
16;1633;E03;Ret;PTA2;5,5;15,0
16;1633;E03;Ret;TNOC;7,0;20,8
16;1633;E03;Ret;TPMA;6,0;15,6
16;1634;234;Ida;FPMA;4,7;20,7
16;1634;234;Ida;FPNOC;4,7;21,5
16;1634;234;Ida;FPTA;4,8;18,0
16;1634;234;Ida;NOC;0,0;0,0
16;1634;234;Ida;PMA;6,7;18,2
16;1634;234;Ida;PMD;5,3;19,3
16;1634;234;Ida;PRENOC1;0,0;0,0
16;1634;234;Ida;PRENOC2;4,0;23,8
16;1634;234;Ida;PTA1;6,0;16,2
16;1634;234;Ida;PTA2;5,0;18,2
16;1634;234;Ida;TNOC;4,0;23,2
16;1634;234;Ida;TPMA;5,3;20,0
16;1634;234;Ret;FPMA;4,7;20,4
16;1634;234;Ret;FPNOC;4,0;23,5
16;1634;234;Ret;FPTA;4,0;19,5
16;1634;234;Ret;NOC;0,7;21,4
16;1634;234;Ret;PMA;6,7;15,9
16;1634;234;Ret;PMD;4,0;20,0
16;1634;234;Ret;PRENOC1;0,0;0,0
16;1634;234;Ret;PRENOC2;3,5;26,1
16;1634;234;Ret;PTA1;5,0;18,5
16;1634;234;Ret;PTA2;5,0;20,4
16;1634;234;Ret;TNOC;5,0;20,4
16;1634;234;Ret;TPMA;5,3;18,3
16;1635;E05;Ida;FPMA;4,7;15,2
16;1635;E05;Ida;FPNOC;4,0;18,0
16;1635;E05;Ida;FPTA;4,4;14,1
16;1635;E05;Ida;NOC;0,0;0,0
16;1635;E05;Ida;PMA;7,3;15,1
16;1635;E05;Ida;PMD;4,7;14,2
16;1635;E05;Ida;PRENOC1;0,0;0,0
16;1635;E05;Ida;PRENOC2;3,0;20,6
16;1635;E05;Ida;PTA1;6,0;12,2
16;1635;E05;Ida;PTA2;5,5;14,3
16;1635;E05;Ida;TNOC;5,0;18,7
16;1635;E05;Ida;TPMA;5,3;15,2
16;1635;E05;Ret;FPMA;4,0;17,5
16;1635;E05;Ret;FPNOC;4,0;18,4
16;1635;E05;Ret;FPTA;5,2;16,2
16;1635;E05;Ret;NOC;0,0;0,0
16;1635;E05;Ret;PMA;6,0;15,8
16;1635;E05;Ret;PMD;6,0;16,5
16;1635;E05;Ret;PRENOC1;0,0;0,0
16;1635;E05;Ret;PRENOC2;3,0;20,9
16;1635;E05;Ret;PTA1;7,0;14,5
16;1635;E05;Ret;PTA2;5,5;15,9
16;1635;E05;Ret;TNOC;5,0;19,9
16;1635;E05;Ret;TPMA;4,7;16,4
16;1637;E07;Ida;FPMA;4,3;16,7
16;1637;E07;Ida;FPNOC;5,3;16,1
16;1637;E07;Ida;FPTA;4,8;15,0
16;1637;E07;Ida;NOC;0,0;0,0
16;1637;E07;Ida;PMA;5,3;14,7
16;1637;E07;Ida;PMD;4,7;15,5
16;1637;E07;Ida;PRENOC1;0,0;0,0
16;1637;E07;Ida;PRENOC2;3,5;18,7
16;1637;E07;Ida;PTA1;6,0;13,6
16;1637;E07;Ida;PTA2;6,0;14,0
16;1637;E07;Ida;TNOC;3,0;22,8
16;1637;E07;Ida;TPMA;5,3;14,1
16;1637;E07;Ret;FPMA;5,0;16,8
16;1637;E07;Ret;FPNOC;4,7;18,9
16;1637;E07;Ret;FPTA;4,4;16,0
16;1637;E07;Ret;NOC;0,0;0,0
16;1637;E07;Ret;PMA;6,7;13,0
16;1637;E07;Ret;PMD;4,0;16,6
16;1637;E07;Ret;PRENOC1;0,0;0,0
16;1637;E07;Ret;PRENOC2;1,5;20,8
16;1637;E07;Ret;PTA1;5,5;13,5
16;1637;E07;Ret;PTA2;5,0;15,1
16;1637;E07;Ret;TNOC;4,0;19,5
16;1637;E07;Ret;TPMA;6,0;13,9
16;1638;F28;Ida;FPMA;4,0;18,0
16;1638;F28;Ida;FPNOC;4,0;20,5
16;1638;F28;Ida;FPTA;4,0;16,8
16;1638;F28;Ida;NOC;0,0;0,0
16;1638;F28;Ida;PMA;6,0;16,4
16;1638;F28;Ida;PMD;4,7;17,2
16;1638;F28;Ida;PRENOC1;0,0;0,0
16;1638;F28;Ida;PRENOC2;1,5;22,3
16;1638;F28;Ida;PTA1;4,5;15,3
16;1638;F28;Ida;PTA2;4,5;17,4
16;1638;F28;Ida;TNOC;4,0;21,0
16;1638;F28;Ida;TPMA;4,0;17,3
16;1638;F28;Ret;FPMA;4,0;18,0
16;1638;F28;Ret;FPNOC;4,7;20,4
16;1638;F28;Ret;FPTA;4,0;16,8
16;1638;F28;Ret;NOC;0,0;0,0
16;1638;F28;Ret;PMA;5,3;16,5
16;1638;F28;Ret;PMD;4,7;17,2
16;1638;F28;Ret;PRENOC1;0,0;0,0
16;1638;F28;Ret;PRENOC2;3,0;23,0
16;1638;F28;Ret;PTA1;4,5;15,3
16;1638;F28;Ret;PTA2;5,0;17,4
16;1638;F28;Ret;TNOC;3,0;21,3
16;1638;F28;Ret;TPMA;4,0;17,3
16;1640;E10;Ida;FPMA;5,0;19,8
16;1640;E10;Ida;FPNOC;4,0;20,6
16;1640;E10;Ida;FPTA;4,0;18,4
16;1640;E10;Ida;NOC;0,4;23,1
16;1640;E10;Ida;PMA;6,0;16,5
16;1640;E10;Ida;PMD;4,7;18,7
16;1640;E10;Ida;PRENOC1;0,0;0,0
16;1640;E10;Ida;PRENOC2;1,5;22,2
16;1640;E10;Ida;PTA1;4,5;16,3
16;1640;E10;Ida;PTA2;4,0;17,9
16;1640;E10;Ida;TNOC;4,0;22,2
16;1640;E10;Ida;TPMA;4,7;18,1
16;1640;E10;Ret;FPMA;5,0;19,7
16;1640;E10;Ret;FPNOC;4,0;19,8
16;1640;E10;Ret;FPTA;4,0;18,6
16;1640;E10;Ret;NOC;0,0;0,0
16;1640;E10;Ret;PMA;6,7;17,1
16;1640;E10;Ret;PMD;5,3;18,6
16;1640;E10;Ret;PRENOC1;0,0;0,0
16;1640;E10;Ret;PRENOC2;1,5;21,0
16;1640;E10;Ret;PTA1;5,0;15,9
16;1640;E10;Ret;PTA2;4,0;16,9
16;1640;E10;Ret;TNOC;5,0;22,1
16;1640;E10;Ret;TPMA;4,7;18,0
16;1645;225;Ida;FPMA;5,0;18,7
16;1645;225;Ida;FPNOC;5,3;21,3
16;1645;225;Ida;FPTA;6,0;15,3
16;1645;225;Ida;NOC;0,0;0,0
16;1645;225;Ida;PMA;6,0;16,7
16;1645;225;Ida;PMD;6,0;17,1
16;1645;225;Ida;PRENOC1;2,0;28,6
16;1645;225;Ida;PRENOC2;3,5;26,4
16;1645;225;Ida;PTA1;7,0;13,2
16;1645;225;Ida;PTA2;7,0;16,7
16;1645;225;Ida;TNOC;4,0;24,3
16;1645;225;Ida;TPMA;6,0;18,6
16;1645;225;Ret;FPMA;5,7;18,1
16;1645;225;Ret;FPNOC;5,3;23,2
16;1645;225;Ret;FPTA;6,0;17,1
16;1645;225;Ret;NOC;0,0;0,0
16;1645;225;Ret;PMA;6,7;14,0
16;1645;225;Ret;PMD;5,3;18,1
16;1645;225;Ret;PRENOC1;0,0;0,0
16;1645;225;Ret;PRENOC2;3,5;26,5
16;1645;225;Ret;PTA1;6,0;16,0
16;1645;225;Ret;PTA2;6,0;18,8
16;1645;225;Ret;TNOC;7,0;16,9
16;1645;225;Ret;TPMA;6,0;16,5
16;1602n;302n;Ida;FPMA;0,0;0,0
16;1602n;302n;Ida;FPNOC;0,0;0,0
16;1602n;302n;Ida;FPTA;0,0;0,0
16;1602n;302n;Ida;NOC;2,0;30,2
16;1602n;302n;Ida;PMA;0,0;0,0
16;1602n;302n;Ida;PMD;0,0;0,0
16;1602n;302n;Ida;PRENOC1;2,0;27,0
16;1602n;302n;Ida;PRENOC2;0,0;0,0
16;1602n;302n;Ida;PTA1;0,0;0,0
16;1602n;302n;Ida;PTA2;0,0;0,0
16;1602n;302n;Ida;TNOC;0,0;0,0
16;1602n;302n;Ida;TPMA;0,0;0,0
16;1602n;302n;Ret;FPMA;0,0;0,0
16;1602n;302n;Ret;FPNOC;0,0;0,0
16;1602n;302n;Ret;FPTA;0,0;0,0
16;1602n;302n;Ret;NOC;2,0;29,9
16;1602n;302n;Ret;PMA;0,0;0,0
16;1602n;302n;Ret;PMD;0,0;0,0
16;1602n;302n;Ret;PRENOC1;2,0;28,8
16;1602n;302n;Ret;PRENOC2;0,0;0,0
16;1602n;302n;Ret;PTA1;0,0;0,0
16;1602n;302n;Ret;PTA2;0,0;0,0
16;1602n;302n;Ret;TNOC;0,0;0,0
16;1602n;302n;Ret;TPMA;0,0;0,0
16;1607c;207c;Ida;FPMA;0,0;0,0
16;1607c;207c;Ida;FPNOC;3,3;24,9
16;1607c;207c;Ida;FPTA;0,0;0,0
16;1607c;207c;Ida;NOC;0,0;0,0
16;1607c;207c;Ida;PMA;10,7;20,3
16;1607c;207c;Ida;PMD;0,0;0,0
16;1607c;207c;Ida;PRENOC1;0,0;0,0
16;1607c;207c;Ida;PRENOC2;0,0;0,0
16;1607c;207c;Ida;PTA1;0,0;0,0
16;1607c;207c;Ida;PTA2;7,0;23,0
16;1607c;207c;Ida;TNOC;9,0;22,3
16;1607c;207c;Ida;TPMA;6,0;22,0
16;1607c;207c;Ret;FPMA;0,0;0,0
16;1607c;207c;Ret;FPNOC;0,0;0,0
16;1607c;207c;Ret;FPTA;0,0;0,0
16;1607c;207c;Ret;NOC;0,0;0,0
16;1607c;207c;Ret;PMA;0,0;0,0
16;1607c;207c;Ret;PMD;0,0;0,0
16;1607c;207c;Ret;PRENOC1;0,0;0,0
16;1607c;207c;Ret;PRENOC2;0,0;0,0
16;1607c;207c;Ret;PTA1;0,0;0,0
16;1607c;207c;Ret;PTA2;0,0;0,0
16;1607c;207c;Ret;TNOC;0,0;0,0
16;1607c;207c;Ret;TPMA;0,0;0,0
16;1607e;207e;Ida;FPMA;0,0;0,0
16;1607e;207e;Ida;FPNOC;4,7;24,4
16;1607e;207e;Ida;FPTA;0,0;0,0
16;1607e;207e;Ida;NOC;0,0;0,0
16;1607e;207e;Ida;PMA;5,3;21,6
16;1607e;207e;Ida;PMD;0,0;0,0
16;1607e;207e;Ida;PRENOC1;0,0;0,0
16;1607e;207e;Ida;PRENOC2;2,0;25,9
16;1607e;207e;Ida;PTA1;6,5;19,3
16;1607e;207e;Ida;PTA2;7,0;21,5
16;1607e;207e;Ida;TNOC;0,0;0,0
16;1607e;207e;Ida;TPMA;1,3;21,6
16;1607e;207e;Ret;FPMA;0,0;0,0
16;1607e;207e;Ret;FPNOC;4,7;26,1
16;1607e;207e;Ret;FPTA;0,0;0,0
16;1607e;207e;Ret;NOC;0,0;0,0
16;1607e;207e;Ret;PMA;7,3;19,5
16;1607e;207e;Ret;PMD;0,0;0,0
16;1607e;207e;Ret;PRENOC1;0,0;0,0
16;1607e;207e;Ret;PRENOC2;2,0;27,8
16;1607e;207e;Ret;PTA1;7,0;20,7
16;1607e;207e;Ret;PTA2;6,5;23,3
16;1607e;207e;Ret;TNOC;0,0;0,0
16;1607e;207e;Ret;TPMA;2,0;19,4
16;1609c;209c;Ida;FPMA;0,0;0,0
16;1609c;209c;Ida;FPNOC;5,3;25,2
16;1609c;209c;Ida;FPTA;0,0;0,0
16;1609c;209c;Ida;NOC;0,0;0,0
16;1609c;209c;Ida;PMA;8,7;20,6
16;1609c;209c;Ida;PMD;0,0;0,0
16;1609c;209c;Ida;PRENOC1;0,0;0,0
16;1609c;209c;Ida;PRENOC2;2,5;26,5
16;1609c;209c;Ida;PTA1;0,0;0,0
16;1609c;209c;Ida;PTA2;9,0;23,2
16;1609c;209c;Ida;TNOC;8,0;22,7
16;1609c;209c;Ida;TPMA;4,7;22,5
16;1609c;209c;Ret;FPMA;0,0;0,0
16;1609c;209c;Ret;FPNOC;0,0;0,0
16;1609c;209c;Ret;FPTA;0,0;0,0
16;1609c;209c;Ret;NOC;0,0;0,0
16;1609c;209c;Ret;PMA;0,0;0,0
16;1609c;209c;Ret;PMD;0,0;0,0
16;1609c;209c;Ret;PRENOC1;0,0;0,0
16;1609c;209c;Ret;PRENOC2;0,0;0,0
16;1609c;209c;Ret;PTA1;0,0;0,0
16;1609c;209c;Ret;PTA2;0,0;0,0
16;1609c;209c;Ret;TNOC;0,0;0,0
16;1609c;209c;Ret;TPMA;0,0;0,0
